company_name,normalized_company,current_bucket,suggested_bucket,suggested_category,confidence,manual_review_required,matched_connection_count,matched_recruiters,matched_talent_acquisition,matched_hiring_managers,matched_data_leaders,matched_top_contacts,matched_untapped_contacts,matched_lead_reactivation_contacts,matched_inbound_opportunities,matched_usd_crm_leads,matched_soft_closed_leads,followed_company_signal,recently_followed_signal,message_history_signal,opportunity_history_signal,usd_signal,latam_signal,us_canada_signal,spain_eu_signal,global_staffing_signal,global_consulting_signal,reason_short,impact_if_mapped,priority_score,yaml_suggestion
Caveo,caveo,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,4,0,0,0,0,0,2,2,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,30,"  ""caveo"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Infinite Computer Solutions,infinite computer,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,GLOBAL_CONSULTING,0.55,True,3,0,1,0,0,1,3,0,0,0,0,False,False,False,False,False,False,False,False,False,True,generic 'solutions' keyword in company name (weak signal),2,30,"  ""infinite computer solutions"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_CONSULTING}"
Ipiranga,ipiranga,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,6,0,0,0,1,0,6,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",2,29,
HR Path,hr path,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,0,0,0,0,1,2,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,29,"  ""hr path"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Horizontal Talent,horizontal talent,NEEDS_COMPANY_MAPPING,GLOBAL_STAFFING,GLOBAL_STAFFING,0.8,True,3,1,0,0,0,0,2,1,0,0,0,False,False,True,True,False,False,False,False,True,False,staffing/recruiting keyword in company name,2,29,"  ""horizontal talent"": {market: GLOBAL_STAFFING, category: GLOBAL_STAFFING}"
Positivo Tecnologia,positivo tecnologia,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,4,0,0,0,0,0,3,1,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,29,"  ""positivo tecnologia"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Infleet - Gestão de Frotas,infleet - gestão de frotas,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,4,0,0,0,0,0,3,1,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,29,"  ""infleet - gestão de frotas"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
PROPOSITO Human Capital Solutions,proposito human capital,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,GLOBAL_CONSULTING,0.55,True,3,0,0,0,0,0,1,2,0,1,0,False,False,True,True,False,False,False,False,False,True,generic 'solutions' keyword in company name (weak signal),2,29,"  ""proposito human capital solutions"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_CONSULTING}"
Roche,roche,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,1,0,0,0,2,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,28,"  ""roche"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Escola da Nuvem,escola da nuvem,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,0,0,0,0,2,1,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,28,"  ""escola da nuvem"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
amaxo GmbH,amaxo,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,0,0,1,0,1,2,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,28,"  ""amaxo gmbh"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Escale,escale,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,0,1,0,0,2,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,28,"  ""escale"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Autónomo,autónomo,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,4,1,0,0,0,0,1,2,0,2,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",1,28,"  ""autónomo"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Projective Talent | Part of Projective Group,projective talent | part of projective,NEEDS_COMPANY_MAPPING,GLOBAL_STAFFING,GLOBAL_STAFFING,0.8,True,3,1,0,0,0,0,3,0,0,0,0,False,False,False,False,False,False,False,False,True,False,staffing/recruiting keyword in company name,2,28,"  ""projective talent | part of projective group"": {market: GLOBAL_STAFFING, category: GLOBAL_STAFFING}"
Nordex Group,nordex,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,0,0,0,0,2,1,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,28,"  ""nordex group"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
CAST,cast,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,0,0,0,0,2,1,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,28,"  ""cast"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
NVB Innovation Business,nvb innovation business,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,0,2,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,28,"  ""nvb innovation business"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Lighthouse,lighthouse,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,1,0,0,0,0,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,28,"  ""lighthouse"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
John Deere,john deere,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,0,1,0,0,2,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,28,"  ""john deere"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
A.P. Moller - Maersk,a.p. moller - maersk,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,1,0,0,0,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,27,"  ""a.p. moller - maersk"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Softys,softys,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,27,"  ""softys"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Talentia,talentia,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,27,"  ""talentia"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Simpress,simpress,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,0,0,1,0,2,2,0,2,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",1,27,"  ""simpress"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Nexer Enterprise Applications,nexer enterprise applications,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,27,"  ""nexer enterprise applications"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
GM Financial,gm financial,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,1,0,0,0,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,27,"  ""gm financial"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Ana Gaming,ana gaming,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,27,"  ""ana gaming"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Luby,luby,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,27,"  ""luby"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
E-IT,e-it,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,27,"  ""e-it"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Tarmac.IO,tarmac.io,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,1,0,0,0,0,0,2,0,2,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",1,27,"  ""tarmac.io"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
KIS Solutions,kis,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,GLOBAL_CONSULTING,0.55,True,2,0,0,0,0,0,1,1,0,1,0,False,False,True,True,False,False,False,False,False,True,generic 'solutions' keyword in company name (weak signal),2,27,"  ""kis solutions"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_CONSULTING}"
bet365,bet365,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,27,"  ""bet365"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
ValueNet Group,valuenet,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,1,0,0,0,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,27,"  ""valuenet group"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Constellium,constellium,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,27,"  ""constellium"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Loft,loft,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,1,0,0,0,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,27,"  ""loft"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Trafigura,trafigura,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,27,"  ""trafigura"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Banco Carrefour,banco carrefour,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,5,0,0,0,0,0,4,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,26,"  ""banco carrefour"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Vetta,vetta,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,4,0,0,0,0,0,2,2,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,26,"  ""vetta"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
RED Global,red,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,3,0,0,0,1,0,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",2,26,
Multiplica,multiplica,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,1,0,0,0,0,2,0,2,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",1,26,"  ""multiplica"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
empiriecom,empiriecom,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,3,0,0,0,1,0,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",2,26,
BMNS,bmns,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,1,0,0,0,0,2,0,2,1,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",1,26,"  ""bmns"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Flash,flash,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,5,1,1,0,0,0,4,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",1,25,"  ""flash"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Softplan,softplan,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,4,0,0,0,0,0,3,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,25,"  ""softplan"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Grupo Vorp,grupo vorp,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,4,0,0,0,0,0,3,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,25,"  ""grupo vorp"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Driva,driva,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,4,0,0,0,0,0,1,3,0,2,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",1,25,"  ""driva"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Petrobahia S.A,petrobahia,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,4,0,0,0,0,0,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",2,24,
ELOS CAPITAL HUMANO,elos capital humano,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,1,0,0,0,0,0,0,1,0,1,0,True,True,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",1,24,"  ""elos capital humano"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
BM VAGAS,bm vagas,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,1,0,0,0,0,1,2,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",1,24,"  ""bm vagas"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
SysManager,sysmanager,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,0,0,0,0,2,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,24,"  ""sysmanager"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Bracell,bracell,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,6,0,1,0,0,0,4,1,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",1,24,"  ""bracell"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
JLink connecting experts GmbH,jlink connecting experts,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,0,0,0,0,2,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,24,"  ""jlink connecting experts gmbh"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Sanofi,sanofi,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,0,2,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,24,"  ""sanofi"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
MATH Group,math,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,0,0,0,0,2,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,24,"  ""math group"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}
  ""math"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
First Decision,first decision,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,4,0,0,0,0,0,2,2,0,2,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",1,24,"  ""first decision"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Talention,talention,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,23,"  ""talention"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Mondelēz International,mondelēz international,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,3,0,0,0,0,0,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",2,23,
Paytrack,paytrack,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,3,0,0,0,0,0,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",2,23,
Royal Caribbean Group,royal caribbean,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,3,0,0,0,0,0,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",2,23,
ACTIEF Personalmanagement GmbH,actief personalmanagement,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,23,"  ""actief personalmanagement gmbh"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Rox Partner,rox partner,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,3,0,0,0,0,0,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",2,23,
Starian,starian,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,3,0,0,0,0,0,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",2,23,
CESAR,cesar,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,3,0,0,0,0,0,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",2,23,
Neodent,neodent,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,1,0,0,0,1,2,0,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",1,23,"  ""neodent"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Axpo Solutions AG,axpo,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,GLOBAL_CONSULTING,0.55,True,2,0,0,0,0,0,1,1,0,0,0,False,False,True,True,False,False,False,False,False,True,generic 'solutions' keyword in company name (weak signal),2,23,"  ""axpo solutions ag"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_CONSULTING}
  ""axpo group"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_CONSULTING}"
El Corte Inglés,el corte inglés,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,3,0,0,0,0,0,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",2,23,
Palantec GmbH,palantec,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,23,"  ""palantec gmbh"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Vestas,vestas,NEEDS_COMPANY_MAPPING,NEEDS_COMPANY_MAPPING,,0.0,True,3,0,0,0,0,0,3,0,0,0,0,False,False,False,False,False,False,False,False,False,False,"no keyword, dictionary, persona, or message signal found — needs manual research",2,23,
ALOIA AEROSPACE INC,aloia aerospace,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,1,1,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",1,23,"  ""aloia aerospace inc"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Involves,involves,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,3,0,0,0,1,0,2,1,1,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",1,23,"  ""involves"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
FYGI,fygi,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,23,"  ""fygi"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Mycon,mycon,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,23,"  ""mycon"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Uncover,uncover,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,23,"  ""uncover"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
FALKEN Group Personalberatung GmbH,falken personalberatung,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,23,"  ""falken group personalberatung gmbh"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
Splash,splash,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,23,"  ""splash"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
TikTok,tiktok,NEEDS_COMPANY_MAPPING,GLOBAL_OPPORTUNITY,,0.55,True,2,0,0,0,0,0,1,1,0,0,0,False,False,True,True,False,False,False,False,False,False,"recruiter/TA or opportunity-history signal present, region unresolved",2,23,"  ""tiktok"": {market: GLOBAL_OPPORTUNITY_UNRESOLVED_REGION, category: GLOBAL_OPPORTUNITY}"
